mid_price,mid_price_mkt,mid_price_vmap,mid_price_wt,imbalance,delta,timestamp, ,ask_bid_ratio
49134500.0,49129011.66950753,49157610.23774448,49136500.0,5936.0059238523245,-0.3923618547822913,2023-11-15 00:01:33.221830, ,3.3340927040177766
49134500.0,49129011.66950753,49157470.39435686,49136500.0,6218.560883007944,0.7260586543595933,2023-11-15 00:01:34.221830, ,3.3340927040177766
49134500.0,49129011.66950753,49157470.39435686,49136500.0,6218.560883007944,0.3262391830517398,2023-11-15 00:01:35.221830, ,3.3340927040177766
49133000.0,49129008.669792905,49157335.93249916,49136500.0,7447.265752606094,0.1265683492412728,2023-11-15 00:01:36.221830, ,3.1073281083722084
49126500.0,49124038.84473159,49157279.91327961,49130000.0,12958.56755900383,0.2407933142919694,2023-11-15 00:01:37.221837, ,-2.0
49127000.0,49124081.8964008,49162352.29792278,49135500.0,12808.216589555144,1.460732637845344,2023-11-15 00:01:38.221837, ,0.02306015373435823
49126000.0,49124008.0615849,49161846.8552756,49130000.0,11827.279493443668,-1.8233610923815409,2023-11-15 00:01:39.221838, ,0.06518710124734164
49125500.0,49126854.10389647,49160973.64583208,49134500.0,12384.87645982951,-2.255644962654259,2023-11-15 00:01:40.221838, ,52.85638570923806
49120000.0,49119606.1776244,49144552.07605765,49122000.0,12913.709501355886,-4.950278658013861,2023-11-15 00:01:41.221838, ,52.98093320622137
49120000.0,49119606.1776244,49143632.274983406,49122000.0,11361.57229180634,-5.24511467438421,2023-11-15 00:01:42.221839, ,53.69787131914213
49116000.0,49116385.60244001,49119089.9331075,49116500.0,7444.957887403667,-12.887239074265434,2023-11-15 00:01:43.221840, ,-1.0
49116000.0,49116385.60244001,49119089.9331075,49116500.0,7444.957887403667,-12.632488718475813,2023-11-15 00:01:44.221840, ,422.5512275613781
49109500.0,49109635.34403737,49117432.365594506,49109500.0,12754.502069026232,-13.982730650308213,2023-11-15 00:01:45.221840, ,33.707835391769585
49109500.0,49109632.076248944,49117779.30830584,49113500.0,14882.632925353944,-9.207581807142194,2023-11-15 00:01:46.221841, ,47.35226761338067
49112000.0,49109181.23701082,49119951.65697519,49118500.0,15524.67091280222,-15.15870904167262,2023-11-15 00:01:47.221841, ,42.302015100755035
49109000.0,49108047.71535799,49118441.89760739,49112000.0,12746.03274063766,-9.5985073606989,2023-11-15 00:01:48.221842, ,83.72118605930297
49109500.0,49110274.96767218,49119761.06912,49115500.0,15710.26032116264,-8.331524568628462,2023-11-15 00:01:49.221842, ,-1.0
49109500.0,49109444.51851754,49118354.93907056,49115000.0,13878.391861476004,-4.025342825839918,2023-11-15 00:01:50.221842, ,-1.0
49109500.0,49109029.58633067,49118365.81849708,49115000.0,13851.280450314283,-1.632716810124602,2023-11-15 00:01:51.221842, ,-2.0
49109500.0,49108077.54222541,49120259.3141636,49123000.0,16808.92322086543,-3.698880313613482,2023-11-15 00:01:52.221842, ,-2.0
49107500.0,49112644.52521722,49118940.52749447,49109500.0,15466.944253385069,-8.444655641465063,2023-11-15 00:01:53.221843, ,-2.0
49107500.0,49112638.37812334,49118957.65253195,49109500.0,15464.686087682843,-4.373260987943955,2023-11-15 00:01:54.221843, ,-2.0
49107500.0,49112598.958541535,49117689.77649993,49109500.0,14156.833239279687,-6.495315193146185,2023-11-15 00:01:55.221844, ,-2.0
49107500.0,49112594.3133901,49117701.35023704,49109500.0,14155.27262867242,-4.061163601400175,2023-11-15 00:01:56.221845, ,-2.0
49108000.0,49114595.21737766,49117630.16848881,49110000.0,14179.58875054866,0.0081036665683598,2023-11-15 00:01:57.221845, ,-2.0
49108000.0,49114594.379927605,49117638.664529845,49110000.0,14178.563273854554,-3.3291859182092463,2023-11-15 00:01:58.221845, ,-2.0
49108000.0,49114530.75672477,49119256.01781499,49110000.0,15693.353253275156,-3.831128084749936,2023-11-15 00:01:59.221845, ,-2.0
49108000.0,49112940.74696582,49117704.39222546,49110000.0,14284.251297265291,0.2428815893564104,2023-11-15 00:02:00.221845, ,-2.0
49108000.0,49112940.74696582,49117743.33442546,49110000.0,14371.99777149409,0.1091337329486603,2023-11-15 00:02:01.221845, ,-2.0
49108000.0,49112912.1458169,49117732.73349904,49110000.0,13502.90803923458,-0.9303342126088756,2023-11-15 00:02:02.221846, ,-2.0
49103000.0,49103518.94502765,49117588.57803671,49107500.0,16968.417007945478,-3.5476256864851665,2023-11-15 00:02:03.221847, ,-2.0
49103000.0,49103515.394173525,49117621.21985043,49107500.0,16215.424415424466,-3.802835093802325,2023-11-15 00:02:04.221847, ,-2.0
49103000.0,49103434.87847938,49117084.176942,49107500.0,16780.14222768694,0.2898621553093962,2023-11-15 00:02:05.221848, ,-2.0
49103000.0,49103434.87847938,49117524.61062796,49107500.0,15978.259301945567,0.0773464966599364,2023-11-15 00:02:06.221849, ,-2.0
49103000.0,49103434.87847938,49117524.61062796,49107500.0,15978.259301945567,0.0347540212223054,2023-11-15 00:02:07.221850, ,-2.0
49103000.0,49103434.87847938,49120659.976840414,49107500.0,15113.901588737965,-0.987857836404365,2023-11-15 00:02:08.221852, ,-2.0
49103000.0,49103462.37813456,49120480.42821472,49107500.0,17569.7158633098,0.6761994834093135,2023-11-15 00:02:09.221853, ,-2.0
49103000.0,49103462.37813456,49120427.15281179,49107500.0,18428.77567190677,1.1447858214369635,2023-11-15 00:02:10.221854, ,-2.0
49103000.0,49103462.37813456,49120641.40771475,49107500.0,18569.930581644177,-2.18738464102798,2023-11-15 00:02:11.221855, ,-2.0
49103000.0,49103461.1022334,49120642.759022325,49107500.0,18569.066247224808,-1.7553437911375165,2023-11-15 00:02:12.221855, ,-2.0
49103000.0,49103461.1022334,49120532.70249407,49107500.0,18387.95051824301,0.2025403907812799,2023-11-15 00:02:13.221856, ,-2.0
49103000.0,49103461.1022334,49120142.299840204,49107500.0,17650.67934397608,0.9354082849159514,2023-11-15 00:02:14.221856, ,-2.0
49103500.0,49103144.05980414,49124502.31935102,49108000.0,22077.91022851318,-2.2653394508816227,2023-11-15 00:02:15.221856, ,-2.0
49103500.0,49103144.05980414,49122291.33000787,49108000.0,16274.850369930267,-1.5099531847621614,2023-11-15 00:02:16.221856, ,246.68326309022072
49103000.0,49103540.46545209,49121324.80852824,49107500.0,16721.179903656244,-2.877157609092173,2023-11-15 00:02:17.221856, ,260.9693549539253
49103000.0,49103533.9563666,49120608.43324643,49107500.0,16925.47321881354,-1.1179417000673502,2023-11-15 00:02:18.221857, ,260.9693549539253
49103000.0,49103488.83789227,49120667.99988369,49107500.0,16893.86652147025,-1.8962712946178495,2023-11-15 00:02:19.221858, ,377.068790627902
49103000.0,49103488.83789227,49120667.32612696,49107500.0,16895.309794321656,0.0379875694485009,2023-11-15 00:02:20.221858, ,183.17279805700406
49103000.0,49103488.83789227,49122957.56781851,49107500.0,18414.59759272635,-1.0167555508845902,2023-11-15 00:02:21.221859, ,-2.0
49103000.0,49103488.83789227,49120667.32612696,49107500.0,16895.309794321656,-0.3923586685561581,2023-11-15 00:02:22.221859, ,-2.0
49103500.0,49103020.853558615,49124036.90925435,49108000.0,17642.84232415259,-1.9744247967062112,2023-11-15 00:02:23.221859, ,-2.0
49103500.0,49103004.48770453,49120879.52660432,49108000.0,15594.666672073305,1.1121322214881493,2023-11-15 00:02:24.221859, ,-2.0
49103500.0,49103004.48770453,49123131.34943786,49108000.0,17049.67513486743,-0.5296185035645917,2023-11-15 00:02:25.221860, ,5.952900527368612
49102500.0,49102889.68232836,49122062.753019735,49107000.0,18041.030135072768,0.7114119952779079,2023-11-15 00:02:26.221860, ,5.952900527368612
49102500.0,49102408.2455217,49119370.81224783,49107000.0,14503.67017196864,0.2184889298119061,2023-11-15 00:02:27.221861, ,0.547950967431799
49102500.0,49102382.39612669,49125492.88218811,49107000.0,16392.97413354367,0.0043527395269856,2023-11-15 00:02:28.221862, ,6.541600431184461
49102500.0,49102951.15021086,49102998.19527827,49107000.0,15479.565963707864,3.677841730507416,2023-11-15 00:02:29.221863, ,0.1023656732256917
49102500.0,49102961.61968585,49102995.29013951,49107000.0,15494.166558600962,-0.2222585555431885,2023-11-15 00:02:30.221864, ,0.11732869618965014
49102500.0,49102957.489628114,49102995.2621896,49107000.0,15465.373536124824,-0.0348414371687587,2023-11-15 00:02:31.221864, ,0.11732869618965014
49102500.0,49102975.691392906,49119809.845628165,49107000.0,18324.2469580099,0.0001609430811304,2023-11-15 00:02:32.221865, ,0.11858373265522422
49102500.0,49102978.24171767,49102989.69308634,49107000.0,15666.081825628877,3.906786865859557,2023-11-15 00:02:33.221866, ,0.02283495447079611
49103000.0,49103030.35224758,49119940.1191088,49107500.0,17882.235777005553,0.5749704530423462,2023-11-15 00:02:34.221866, ,1.877765649113562
49102500.0,49102817.57992104,49102986.27786713,49107000.0,14934.622086949646,0.1764727976481103,2023-11-15 00:02:35.221866, ,1.0355482399145226
49102500.0,49102817.47509152,49102994.57504463,49107000.0,14859.850543230772,-0.745567843907216,2023-11-15 00:02:36.221867, ,1.0355482399145226
49102500.0,49102875.31616861,49102994.55643188,49107000.0,15037.120106324552,-0.8727568538068209,2023-11-15 00:02:37.221867, ,0.2459087437529908
49102500.0,49102870.3432992,49103617.60780941,49107000.0,13308.645916529,-0.5602383284711061,2023-11-15 00:02:38.221867, ,0.2508027802781894
49102500.0,49102989.66803836,49103613.68365476,49107000.0,14041.409811995924,1.5329436167276134,2023-11-15 00:02:39.221867, ,0.2218267352093693
49103000.0,49103011.68992213,49103646.49146447,49107500.0,14966.958803743124,0.5570957792191686,2023-11-15 00:02:40.221867, ,0.2218267352093693
49103000.0,49103011.68992213,49103646.49146447,49107500.0,14966.958803743124,-0.6224350670261756,2023-11-15 00:02:41.221867, ,2.3061758260431846
49103000.0,49102808.683049664,49103669.053917766,49107500.0,14867.211524821818,-0.2357866245548266,2023-11-15 00:02:42.221867, ,130.13640682034102
49103000.0,49102900.15003295,49119959.04431118,49107500.0,17925.37147154659,-0.0933121620063331,2023-11-15 00:02:43.221867, ,260.2598
49103000.0,49102896.906375885,49119962.09474135,49107500.0,17923.614027015865,-1.7292022536224354,2023-11-15 00:02:44.221867, ,267.9195
49103000.0,49102896.4814708,49119962.49308263,49107500.0,17923.3838724941,-0.5738362769104615,2023-11-15 00:02:45.221867, ,98.11744671500769
49103000.0,49102892.29980366,49119972.40789923,49107500.0,17923.219841502607,-0.1848747525459059,2023-11-15 00:02:46.221867, ,1.9621297253562278
49103000.0,49102892.64705517,49119968.33141228,49107500.0,17923.899459026754,2.344662299457665,2023-11-15 00:02:47.221868, ,1.7639285966844132
49103000.0,49102987.75953809,49120055.03021659,49107500.0,18037.04203782976,3.968808316674428,2023-11-15 00:02:48.221869, ,0.10336798745418606
49103000.0,49102987.75953809,49120055.03021659,49107500.0,18037.04203782976,1.7833005297111346,2023-11-15 00:02:49.221870, ,0.05802202147920072
49103000.0,49103061.03795242,49120112.75494882,49107500.0,18121.99287672341,2.2965186496744714,2023-11-15 00:02:50.221871, ,0.029897719532064344
49103000.0,49103061.03795242,49120112.75494882,49107500.0,18121.99287672341,1.0318923459341107,2023-11-15 00:02:51.221873, ,0.0
49103000.0,49103061.03795242,49120112.75494882,49107500.0,18121.99287672341,1.3044536382020326,2023-11-15 00:02:52.221874, ,0.0
49103000.0,49103112.415107965,49120144.60725633,49107500.0,18183.59221778065,2.3837674101111537,2023-11-15 00:02:53.221874, ,0.0
49103000.0,49103123.29299344,49120151.85227579,49107500.0,18195.98296997696,2.5658874425261367,2023-11-15 00:02:54.221874, ,0.0
49103000.0,49103123.29299344,49120151.85227579,49107500.0,18195.98296997696,1.152927546591656,2023-11-15 00:02:55.221874, ,0.0
49103000.0,49103123.29299344,49120151.85227579,49107500.0,18195.98296997696,0.5180437402122385,2023-11-15 00:02:56.221875, ,0.0
49103000.0,49103046.64815074,49120133.754548825,49107500.0,18220.212201282386,-0.811481647688569,2023-11-15 00:02:57.221876, ,0.0
49103000.0,49103046.64815074,49120133.754548825,49107500.0,18220.212201282386,0.6517294447435502,2023-11-15 00:02:58.221876, ,0.0
49103000.0,49103056.26256748,49120353.59205092,49107500.0,18040.73636188358,0.1522681667241601,2023-11-15 00:02:59.221876, ,0.0
49103000.0,49103056.26256748,49120353.59205092,49107500.0,18040.73636188358,0.0684184976221952,2023-11-15 00:03:00.221877, ,0.0
49103000.0,49103056.26256748,49120353.59205092,49107500.0,18040.73636188358,0.0307424126630375,2023-11-15 00:03:01.221877, ,0.0
49103500.0,49103911.14463775,49128862.17868251,49108000.0,22737.792556211352,1.40646343393366,2023-11-15 00:03:02.221878, ,0.0
49127000.0,49140994.5652174,49131958.90398558,49126000.0,6096.309506237507,3.63112466698758,2023-11-15 00:03:03.221879, ,0.023533024853186337
49123500.0,49136105.84088466,49132001.96091385,49125500.0,7865.727943047881,0.0467498721421673,2023-11-15 00:03:04.221880, ,0.023533024853186337
49122000.0,49122221.8798151,49130721.924936,49126000.0,10341.595003269613,-0.695717823462591,2023-11-15 00:03:05.221880, ,0.023533024853186337
49122000.0,49122221.8798151,49130002.082642846,49125500.0,10055.729831591249,0.6881066430386796,2023-11-15 00:03:06.221880, ,0.023533024853186337
49122000.0,49122221.8798151,49131000.63379583,49126000.0,11695.607366606591,0.2804006545233503,2023-11-15 00:03:07.221881, ,0.03176463402219281
49122000.0,49122221.8798151,49130140.32495631,49126000.0,12086.335748799143,0.0775754914570938,2023-11-15 00:03:08.221882, ,-2.0
49122000.0,49122221.8798151,49131285.63709592,49122000.0,9140.042044267058,-1.7948954019072052,2023-11-15 00:03:09.221883, ,-2.0
49122000.0,49106084.01882046,49124657.2921942,49122000.0,7371.300073616207,-2.4848142066804515,2023-11-15 00:03:10.221883, ,-2.0
49122000.0,49106084.01882046,49124036.53017171,49122000.0,7681.827736586332,-0.096170632552408,2023-11-15 00:03:11.221883, ,-2.0
49122000.0,49106084.01882046,49124299.30448594,49122000.0,7370.357978597283,0.0401520947651249,2023-11-15 00:03:12.221883, ,-2.0
49123500.0,49116518.30718242,49125953.169853576,49127000.0,7204.209660023451,-0.9358067954387056,2023-11-15 00:03:13.221883, ,-2.0
49106500.0,49106031.40793214,49124942.1700557,49119500.0,19291.169199630614,-1.2597392577139972,2023-11-15 00:03:14.221884, ,-2.0
49106500.0,49106031.40793214,49125299.6569686,49121000.0,21468.70782330632,0.4562919979965227,2023-11-15 00:03:15.221885, ,-2.0
49106500.0,49106031.40793214,49125202.91698666,49120500.0,20909.920772597197,-0.7411816107636332,2023-11-15 00:03:16.221885, ,-2.0
49106500.0,49106031.40793214,49125202.91698666,49120500.0,20909.920772597197,-0.3330343653871569,2023-11-15 00:03:17.221885, ,-2.0
49106500.0,49106031.40793214,49124957.39073024,49120500.0,21018.867762364447,1.8453082240304317,2023-11-15 00:03:18.221885, ,0.0
