mid_price,mid_price_mkt,mid_price_vmap,mid_price_wt,imbalance,delta,timestamp
48856500.0,48856423.51311845,48872233.85788399,48862500.0,9219.135799616575,-2.7287695965108085,2023-11-15 01:50:47.225522
48856500.0,48856423.51311845,48872369.24059557,48866000.0,12591.043358974159,-0.2586785381059164,2023-11-15 01:50:48.225524
48856500.0,48856423.51311845,48872182.990193225,48866000.0,12753.038503050804,0.7420720209524936,2023-11-15 01:50:49.225525
48856500.0,48856443.73190794,48872358.25443373,48866000.0,12613.853052668273,-0.5922672254013976,2023-11-15 01:50:50.225525
48856500.0,48856556.53186165,48872216.00254229,48865500.0,12721.26118851453,0.6320442070440586,2023-11-15 01:50:51.225526
48856500.0,48856556.53186165,48872195.79202374,48865000.0,11199.588926047087,0.3059613173372939,2023-11-15 01:50:52.225526
48856500.0,48856546.05315534,48871920.318068795,48866000.0,13141.237848721445,-0.6021362127189263,2023-11-15 01:50:53.225527
48856500.0,48856582.5004484,48872195.55683643,48860000.0,10706.826200902462,-1.1280094246776087,2023-11-15 01:50:54.225527
48856500.0,48856285.86431116,48872042.328932524,48865500.0,12802.552332915366,-4.5958227761512065,2023-11-15 01:50:55.225527
48856500.0,48856285.86431116,48871208.00456797,48866500.0,15792.170756936073,-0.34511459067358885,2023-11-15 01:50:56.225527
48856500.0,48856285.86431116,48871444.320948556,48859000.0,8456.643047556281,-1.1645741693359006,2023-11-15 01:50:57.225528
48856500.0,48856285.86431116,48871483.93986479,48860500.0,10181.66005948186,0.4280124272282764,2023-11-15 01:50:58.225529
48856500.0,48856282.44730763,48871452.59662437,48860500.0,10167.893649175763,-1.4616911145323597,2023-11-15 01:50:59.225530
48856500.0,48856282.44730763,48871310.79406628,48860500.0,12064.109102264047,0.2615252064202946,2023-11-15 01:51:00.225530
48856500.0,48856282.44730763,48871292.101300694,48860500.0,12025.0104188025,0.11751085009137369,2023-11-15 01:51:01.225530
48856500.0,48856156.64768816,48871424.186660044,48860500.0,10118.51302704215,-1.9061829016464167,2023-11-15 01:51:02.225531
48856500.0,48856048.738395125,48871429.395334914,48857500.0,9762.39394903928,-3.2173261706833935,2023-11-15 01:51:03.225531
48855500.0,48855816.333385244,48871574.29165546,48853500.0,6565.75416804105,-4.068157622785823,2023-11-15 01:51:04.225531
48855500.0,48855816.333385244,48867016.846251585,48853500.0,11341.8109703511,0.01577172550034356,2023-11-15 01:51:05.225532
