type,transaction_date,price,units_traded,total,count,timestamp
1,2023-11-15 00:46:05,48926275,0.2161999999999999,6987,9,2023-11-15 00:46:05.223211
1,2023-11-15 00:46:05,48926000,0.13110001,19570,5,2023-11-15 00:46:06.223211
1,2023-11-15 00:46:07,48942000,0.08714,2070246,4,2023-11-15 00:46:07.223211
1,2023-11-15 00:46:07,48926708,0.5428000000000001,9999656,8,2023-11-15 00:46:08.223212
0,2023-11-15 00:46:08,48984000,0.0020287,99373,1,2023-11-15 00:46:09.223212
1,2023-11-15 00:46:09,48917084,0.07270001,999999,8,2023-11-15 00:46:09.223212
0,2023-11-15 00:46:10,48981249,0.8260619299999999,4751739,7,2023-11-15 00:46:10.223213
1,2023-11-15 00:46:09,48909667,0.26099999,1565088,10,2023-11-15 00:46:10.223213
0,0,0,0.0,0,0,2023-11-15 00:46:11.223213
1,2023-11-15 00:46:11,48909000,0.0737,19563,4,2023-11-15 00:46:12.223213
0,0,0,0.0,0,0,2023-11-15 00:46:13.223214
1,2023-11-15 00:46:13,48909918,0.35022385,279672,11,2023-11-15 00:46:14.223215
0,2023-11-15 00:46:14,48921534,0.01116763,19563,2,2023-11-15 00:46:15.223215
1,2023-11-15 00:46:14,48900412,0.1618,9999,11,2023-11-15 00:46:15.223215
1,2023-11-15 00:46:15,48898060,0.03092812,999999,5,2023-11-15 00:46:16.223216
0,2023-11-15 00:46:16,48961037,0.80092891,4994940,4,2023-11-15 00:46:17.223218
1,2023-11-15 00:46:17,48897999,0.0135,572106,3,2023-11-15 00:46:17.223218
1,2023-11-15 00:46:17,48896289,0.40571245,17113600,6,2023-11-15 00:46:18.223218
0,2023-11-15 00:46:18,48898000,0.0004,19559,1,2023-11-15 00:46:19.223218
1,2023-11-15 00:46:19,48900821,0.0095,108213,3,2023-11-15 00:46:19.223218
1,2023-11-15 00:46:19,48895000,0.1745999899999999,190690,3,2023-11-15 00:46:20.223218
0,2023-11-15 00:46:20,48968450,0.01945307,428799,2,2023-11-15 00:46:21.223218
1,2023-11-15 00:46:21,48898000,0.04387384,401640,4,2023-11-15 00:46:21.223218
1,2023-11-15 00:46:22,48896431,0.0087999999999999,19559,3,2023-11-15 00:46:22.223219
0,2023-11-15 00:46:22,48964687,0.8022447,27001489,2,2023-11-15 00:46:23.223219
1,2023-11-15 00:46:22,48898502,0.0213,293388,3,2023-11-15 00:46:23.223219
1,2023-11-15 00:46:23,48898002,0.5264188399999999,22747349,5,2023-11-15 00:46:24.223220
1,2023-11-15 00:46:24,48896763,0.2058,293370,8,2023-11-15 00:46:25.223220
0,0,0,0.0,0,0,2023-11-15 00:46:26.223221
0,2023-11-15 00:46:25,48898000,0.0004,19559,1,2023-11-15 00:46:27.223221
1,2023-11-15 00:46:27,48896309,0.09662904,425386,10,2023-11-15 00:46:27.223221
1,2023-11-15 00:46:28,48894999,0.02012897,30218,3,2023-11-15 00:46:28.223221
0,2023-11-15 00:46:28,48964495,0.8305498,814383,4,2023-11-15 00:46:29.223221
1,2023-11-15 00:46:28,48891033,0.0084999899999999,122227,4,2023-11-15 00:46:29.223221
0,2023-11-15 00:46:29,48891999,0.0004,19556,1,2023-11-15 00:46:30.223222
1,2023-11-15 00:46:29,48891000,0.0004,19556,1,2023-11-15 00:46:30.223222
1,2023-11-15 00:46:31,48890320,0.0696,694223,10,2023-11-15 00:46:31.223223
0,2023-11-15 00:46:31,48891000,0.00133109,65078,1,2023-11-15 00:46:32.223224
1,2023-11-15 00:46:32,48888939,0.2425,711547,7,2023-11-15 00:46:32.223224
0,2023-11-15 00:46:33,48889000,0.0004,19555,1,2023-11-15 00:46:33.223224
1,2023-11-15 00:46:33,48888312,0.01179999,180443,3,2023-11-15 00:46:33.223224
1,2023-11-15 00:46:34,48887127,0.14552847,999999,13,2023-11-15 00:46:34.223224
0,2023-11-15 00:46:34,48929854,0.80603077,432131,7,2023-11-15 00:46:35.223225
1,2023-11-15 00:46:35,48885694,0.0668,786236,4,2023-11-15 00:46:35.223225
1,2023-11-15 00:46:36,48887240,0.02273,1690,3,2023-11-15 00:46:36.223226
1,2023-11-15 00:46:36,48884003,0.0035,39107,3,2023-11-15 00:46:37.223226
1,2023-11-15 00:46:37,48884635,0.0074,229759,2,2023-11-15 00:46:38.223226
1,2023-11-15 00:46:38,48884929,0.00439998,15092,2,2023-11-15 00:46:39.223227
1,2023-11-15 00:46:39,48884026,0.0650999999999999,285121,6,2023-11-15 00:46:40.223228
0,2023-11-15 00:46:40,48950916,0.80264706,19861961,5,2023-11-15 00:46:41.223228
1,2023-11-15 00:46:41,48887572,0.01123828,60537,3,2023-11-15 00:46:42.223228
1,2023-11-15 00:46:42,48881053,1.11402977,6657,32,2023-11-15 00:46:43.223228
1,2023-11-15 00:46:44,48884000,0.05265,1060782,4,2023-11-15 00:46:44.223229
0,2023-11-15 00:46:44,48952000,0.15376303,7527007,1,2023-11-15 00:46:45.223230
1,2023-11-15 00:46:45,48880519,0.3175,2444000,8,2023-11-15 00:46:45.223230
1,2023-11-15 00:46:46,48883052,0.0062,14664,4,2023-11-15 00:46:46.223231
0,2023-11-15 00:46:46,48952434,0.8009215399999999,2713331,5,2023-11-15 00:46:47.223231
1,2023-11-15 00:46:48,48884001,0.02134765,15471,7,2023-11-15 00:46:48.223232
1,2023-11-15 00:46:49,48879000,0.0276499999999999,270300,3,2023-11-15 00:46:49.223232
1,2023-11-15 00:46:49,48886000,0.03276,1352186,2,2023-11-15 00:46:50.223233
1,2023-11-15 00:46:51,48886000,0.0451,1955440,2,2023-11-15 00:46:51.223234
1,2023-11-15 00:46:51,48886000,0.11923,19554,3,2023-11-15 00:46:52.223235
0,2023-11-15 00:46:52,48947194,0.9293781,3809953,4,2023-11-15 00:46:53.223236
1,2023-11-15 00:46:52,48886000,0.01153,66947,3,2023-11-15 00:46:53.223236
0,2023-11-15 00:46:54,48952000,0.00146432,71681,1,2023-11-15 00:46:54.223236
1,2023-11-15 00:46:54,48886000,0.02281002,322647,4,2023-11-15 00:46:54.223236
1,2023-11-15 00:46:55,48879383,0.11602722,992243,7,2023-11-15 00:46:55.223237
1,2023-11-15 00:46:55,48878211,0.05616,540601,3,2023-11-15 00:46:56.223238
1,2023-11-15 00:46:56,48878098,0.0063999999999999,293268,3,2023-11-15 00:46:57.223239
1,2023-11-15 00:46:58,48877999,0.14103823,4692288,4,2023-11-15 00:46:58.223240
0,2023-11-15 00:46:58,48952316,0.8016297499999999,9802346,11,2023-11-15 00:46:59.223240
1,2023-11-15 00:46:58,48879000,0.0004,19551,1,2023-11-15 00:46:59.223240
1,2023-11-15 00:47:00,48881120,0.0631,2960281,3,2023-11-15 00:47:00.223241
0,0,0,0.0,0,0,2023-11-15 00:47:01.223242
1,2023-11-15 00:47:02,48881000,0.0525,1710835,3,2023-11-15 00:47:02.223242
1,2023-11-15 00:47:02,48879492,0.1565672,270316,8,2023-11-15 00:47:03.223243
1,2023-11-15 00:47:03,48878024,0.2307,601199,5,2023-11-15 00:47:04.223243
0,2023-11-15 00:47:05,48932094,0.89316375,2682240,6,2023-11-15 00:47:05.223243
1,2023-11-15 00:47:04,48877999,0.30639999,791823,5,2023-11-15 00:47:05.223243
1,2023-11-15 00:47:06,48877584,0.1614000599999999,690477,15,2023-11-15 00:47:06.223243
1,2023-11-15 00:47:07,48876999,0.0778,2702898,2,2023-11-15 00:47:07.223244
1,2023-11-15 00:47:07,48877000,0.2375999999999999,2346508,5,2023-11-15 00:47:08.223244
0,2023-11-15 00:47:08,48883952,0.05031694,19551,2,2023-11-15 00:47:09.223244
1,2023-11-15 00:47:09,48876064,0.06409999,430108,8,2023-11-15 00:47:09.223244
1,2023-11-15 00:47:10,48874712,0.10999821,973780,12,2023-11-15 00:47:10.223245
0,2023-11-15 00:47:11,48912763,0.84666519,19593654,8,2023-11-15 00:47:11.223246
1,2023-11-15 00:47:10,48869627,0.0817,1290141,7,2023-11-15 00:47:11.223246
1,2023-11-15 00:47:11,48869005,0.1618,2697407,5,2023-11-15 00:47:12.223247
0,0,0,0.0,0,0,2023-11-15 00:47:13.223248
0,2023-11-15 00:47:14,48867000,0.04085551,1996486,1,2023-11-15 00:47:14.223249
1,2023-11-15 00:47:14,48866860,0.12742514,99999,23,2023-11-15 00:47:14.223249
0,2023-11-15 00:47:14,48863713,0.02085983,242367,2,2023-11-15 00:47:15.223249
1,2023-11-15 00:47:15,48862773,0.2943,2037587,14,2023-11-15 00:47:15.223249
0,2023-11-15 00:47:16,48863969,0.0267372,864420,3,2023-11-15 00:47:16.223249
1,2023-11-15 00:47:15,48863038,0.0317,83067,4,2023-11-15 00:47:16.223249
0,2023-11-15 00:47:16,48876999,0.0002,9775,1,2023-11-15 00:47:17.223249
1,2023-11-15 00:47:17,48862004,0.09136136,444644,3,2023-11-15 00:47:17.223249
0,2023-11-15 00:47:17,48946933,0.80186609,29751647,5,2023-11-15 00:47:18.223250
1,2023-11-15 00:47:18,48865000,0.0171,835591,1,2023-11-15 00:47:18.223250
0,0,0,0.0,0,0,2023-11-15 00:47:19.223251
0,0,0,0.0,0,0,2023-11-15 00:47:20.223251
0,2023-11-15 00:47:20,48877000,0.23253581,11365652,1,2023-11-15 00:47:21.223252
1,2023-11-15 00:47:20,48877638,0.0025,44158,2,2023-11-15 00:47:21.223252
0,0,0,0.0,0,0,2023-11-15 00:47:22.223253
0,2023-11-15 00:47:22,48945000,0.03875835,1897027,1,2023-11-15 00:47:23.223253
1,2023-11-15 00:47:22,48883000,0.0461,2253506,1,2023-11-15 00:47:23.223253
0,2023-11-15 00:47:23,48947558,0.8023330599999999,19923571,6,2023-11-15 00:47:24.223254
1,2023-11-15 00:47:24,48889000,0.0197,440170,2,2023-11-15 00:47:24.223254
1,2023-11-15 00:47:24,48890000,0.0002,9778,1,2023-11-15 00:47:25.223255
1,2023-11-15 00:47:25,48897000,0.05520001,2699114,1,2023-11-15 00:47:26.223255
0,0,0,0.0,0,0,2023-11-15 00:47:27.223255
0,2023-11-15 00:47:28,48947000,0.00204252,99975,1,2023-11-15 00:47:28.223256
1,2023-11-15 00:47:28,48892449,0.006,141792,2,2023-11-15 00:47:28.223256
1,2023-11-15 00:47:28,48890061,0.33386857,1000286,2,2023-11-15 00:47:29.223257
0,2023-11-15 00:47:29,48948456,0.80341792,28907512,3,2023-11-15 00:47:30.223258
1,2023-11-15 00:47:29,48890000,0.0028,136892,1,2023-11-15 00:47:30.223258
0,0,0,0.0,0,0,2023-11-15 00:47:31.223258
1,2023-11-15 00:47:31,48896999,0.0031,151580,1,2023-11-15 00:47:32.223259
1,2023-11-15 00:47:32,48900000,0.00899999,68629,2,2023-11-15 00:47:33.223260
0,0,0,0.0,0,0,2023-11-15 00:47:34.223261
0,0,0,0.0,0,0,2023-11-15 00:47:35.223262
0,2023-11-15 00:47:35,48956180,0.8088734000000001,47237,9,2023-11-15 00:47:36.223262
1,2023-11-15 00:47:35,48912000,0.0025,122280,1,2023-11-15 00:47:36.223262
1,2023-11-15 00:47:37,48948000,0.00096474,22748,2,2023-11-15 00:47:37.223262
0,0,0,0.0,0,0,2023-11-15 00:47:38.223263
1,2023-11-15 00:47:38,48923000,0.0343,1678058,1,2023-11-15 00:47:39.223263
0,0,0,0.0,0,0,2023-11-15 00:47:40.223263
1,2023-11-15 00:47:40,48928000,0.01004233,295639,2,2023-11-15 00:47:41.223263
0,2023-11-15 00:47:41,48973034,0.8010828300000001,16229,8,2023-11-15 00:47:42.223263
1,2023-11-15 00:47:42,48962517,0.21313766,4537201,4,2023-11-15 00:47:43.223263
1,2023-11-15 00:47:43,48935765,0.1327,1956760,2,2023-11-15 00:47:44.223263
0,0,0,0.0,0,0,2023-11-15 00:47:45.223264
0,0,0,0.0,0,0,2023-11-15 00:47:46.223265
1,2023-11-15 00:47:46,48925000,0.0083,406077,1,2023-11-15 00:47:47.223266
0,2023-11-15 00:47:47,48980794,0.8015791400000001,11913267,11,2023-11-15 00:47:48.223266
1,2023-11-15 00:47:47,48921000,0.03864001,1890307,1,2023-11-15 00:47:48.223266
0,0,0,0.0,0,0,2023-11-15 00:47:49.223266
1,2023-11-15 00:47:49,48972769,0.00565214,176400,2,2023-11-15 00:47:50.223267
1,2023-11-15 00:47:50,49000000,0.0057,279300,1,2023-11-15 00:47:51.223267
1,2023-11-15 00:47:51,48972144,0.04959999,171307,6,2023-11-15 00:47:52.223267
0,2023-11-15 00:47:52,49002055,0.00959835,161148,2,2023-11-15 00:47:53.223267
0,2023-11-15 00:47:53,49043752,0.80109431,357156,9,2023-11-15 00:47:54.223267
1,2023-11-15 00:47:54,49000000,0.0176,862400,1,2023-11-15 00:47:54.223267
1,2023-11-15 00:47:54,48954819,0.0111,274148,3,2023-11-15 00:47:55.223267
1,2023-11-15 00:47:56,49000000,0.0101,494900,1,2023-11-15 00:47:56.223268
0,2023-11-15 00:47:57,48999000,0.00322319,157933,1,2023-11-15 00:47:57.223268
1,2023-11-15 00:47:56,48969173,0.0026999999999999,4850,2,2023-11-15 00:47:57.223268
1,2023-11-15 00:47:58,48968197,0.02792001,1096883,2,2023-11-15 00:47:58.223268
0,0,0,0.0,0,0,2023-11-15 00:47:59.223269
0,2023-11-15 00:47:59,49043478,0.9075946,4642265,11,2023-11-15 00:48:00.223270
1,2023-11-15 00:48:00,48968386,0.08578002,1621853,3,2023-11-15 00:48:00.223270
0,2023-11-15 00:48:01,48972000,0.01174035,574948,1,2023-11-15 00:48:01.223272
0,2023-11-15 00:48:01,48972000,0.00295965,144939,1,2023-11-15 00:48:02.223273
1,2023-11-15 00:48:02,49000000,0.0528,1533700,2,2023-11-15 00:48:02.223273
0,2023-11-15 00:48:02,49056000,0.0042261,207315,1,2023-11-15 00:48:03.223275
1,2023-11-15 00:48:02,49000000,0.01365738,669211,1,2023-11-15 00:48:03.223275
0,2023-11-15 00:48:03,49059000,0.00071342,34999,1,2023-11-15 00:48:04.223275
1,2023-11-15 00:48:04,48994081,0.1033999999999999,4286975,3,2023-11-15 00:48:04.223275
0,0,0,0.0,0,0,2023-11-15 00:48:05.223276
0,2023-11-15 00:48:06,49073704,0.80189615,1002062,10,2023-11-15 00:48:06.223276
1,2023-11-15 00:48:06,48984759,0.04599999,401660,6,2023-11-15 00:48:06.223276
0,0,0,0.0,0,0,2023-11-15 00:48:07.223276
1,2023-11-15 00:48:08,49003458,0.0373,837968,2,2023-11-15 00:48:08.223276
1,2023-11-15 00:48:09,49004606,0.82439,519389,7,2023-11-15 00:48:09.223277
0,2023-11-15 00:48:09,49004000,0.0174,852669,1,2023-11-15 00:48:10.223278
1,2023-11-15 00:48:10,49006000,0.072,3528431,1,2023-11-15 00:48:10.223278
1,2023-11-15 00:48:11,49006000,0.02499999,372445,3,2023-11-15 00:48:11.223278
0,2023-11-15 00:48:12,49047876,0.8037075300000001,55060,6,2023-11-15 00:48:12.223278
1,2023-11-15 00:48:11,49006000,0.3238,2259176,3,2023-11-15 00:48:12.223278
0,0,0,0.0,0,0,2023-11-15 00:48:13.223278
0,2023-11-15 00:48:13,49055060,0.07220055,981000,2,2023-11-15 00:48:14.223279
1,2023-11-15 00:48:14,49005114,0.2765,3649504,5,2023-11-15 00:48:14.223279
1,2023-11-15 00:48:15,48998193,0.43456693,793767,8,2023-11-15 00:48:15.223279
0,0,0,0.0,0,0,2023-11-15 00:48:16.223280
0,2023-11-15 00:48:15,48999000,0.0009617,47122,1,2023-11-15 00:48:17.223280
1,2023-11-15 00:48:16,48998000,1.45370001,808467,8,2023-11-15 00:48:17.223280
0,2023-11-15 00:48:17,48999000,0.01766428,865532,1,2023-11-15 00:48:18.223280
1,2023-11-15 00:48:18,48997999,0.2322,641873,3,2023-11-15 00:48:18.223280
0,2023-11-15 00:48:18,49026832,0.80120716,432376,5,2023-11-15 00:48:19.223281
1,2023-11-15 00:48:19,48998000,0.28850001,1087755,4,2023-11-15 00:48:19.223281
1,2023-11-15 00:48:20,48997999,0.3124,1528737,5,2023-11-15 00:48:20.223282
1,2023-11-15 00:48:21,48996580,0.6700200000000001,2901196,12,2023-11-15 00:48:21.223283
1,2023-11-15 00:48:22,48972467,0.2127,406301,4,2023-11-15 00:48:22.223284
1,2023-11-15 00:48:22,48952000,0.05589446,778065,2,2023-11-15 00:48:23.223285
1,2023-11-15 00:48:24,48952000,0.2284,9619068,2,2023-11-15 00:48:24.223286
0,2023-11-15 00:48:24,49036099,0.8047551399999999,9998644,4,2023-11-15 00:48:25.223287
1,2023-11-15 00:48:26,48951518,0.2012,2041256,3,2023-11-15 00:48:26.223287
0,2023-11-15 00:48:26,49000000,0.00020409,10000,1,2023-11-15 00:48:27.223287
1,2023-11-15 00:48:26,48943516,0.02762,266932,4,2023-11-15 00:48:27.223287
1,2023-11-15 00:48:27,48954056,0.177,837113,3,2023-11-15 00:48:28.223288
1,2023-11-15 00:48:29,48951964,0.03580856,1620039,4,2023-11-15 00:48:29.223288
1,2023-11-15 00:48:30,48951000,0.06,2413284,2,2023-11-15 00:48:30.223296
0,2023-11-15 00:48:30,49010121,0.8015682800000001,4706496,5,2023-11-15 00:48:31.223297
1,2023-11-15 00:48:31,48943228,0.1779,8507606,3,2023-11-15 00:48:31.223297
1,2023-11-15 00:48:32,48943028,0.0581,1766842,3,2023-11-15 00:48:32.223297
0,0,0,0.0,0,0,2023-11-15 00:48:33.223297
1,2023-11-15 00:48:34,48964135,0.0302156999999999,200756,2,2023-11-15 00:48:34.223297
0,0,0,0.0,0,0,2023-11-15 00:48:35.223297
1,2023-11-15 00:48:36,48941097,0.0618,2657496,3,2023-11-15 00:48:36.223297
0,2023-11-15 00:48:36,49011289,0.80666819,2997606,6,2023-11-15 00:48:37.223297
0,2023-11-15 00:48:37,49021000,0.00228582,112053,1,2023-11-15 00:48:38.223297
1,2023-11-15 00:48:37,48959730,0.03226003,5001,3,2023-11-15 00:48:38.223297
1,2023-11-15 00:48:39,48941999,0.0222,267553,2,2023-11-15 00:48:39.223297
0,2023-11-15 00:48:39,48944167,0.00048024,3927,3,2023-11-15 00:48:40.223297
1,2023-11-15 00:48:39,48942000,0.01321779,200662,2,2023-11-15 00:48:40.223297
1,2023-11-15 00:48:41,48942000,0.213,10424646,1,2023-11-15 00:48:41.223297
1,2023-11-15 00:48:41,48942000,0.0057,278969,1,2023-11-15 00:48:42.223297
0,2023-11-15 00:48:42,48995410,0.80382732,2100636,10,2023-11-15 00:48:43.223297
1,2023-11-15 00:48:42,48941000,0.01,489410,1,2023-11-15 00:48:43.223297
1,2023-11-15 00:48:43,49004623,0.0065,217493,3,2023-11-15 00:48:44.223298
1,2023-11-15 00:48:44,48952081,0.01085716,231394,2,2023-11-15 00:48:45.223298
0,2023-11-15 00:48:45,48951000,0.00194331,95126,1,2023-11-15 00:48:46.223299
1,2023-11-15 00:48:46,48959000,0.0055,269274,1,2023-11-15 00:48:46.223299
0,0,0,0.0,0,0,2023-11-15 00:48:47.223300
1,2023-11-15 00:48:48,48960207,0.33880001,6159168,4,2023-11-15 00:48:48.223300
0,0,0,0.0,0,0,2023-11-15 00:48:49.223301
0,0,0,0.0,0,0,2023-11-15 00:48:50.223302
0,2023-11-15 00:48:49,48960111,0.2003,19584,3,2023-11-15 00:48:51.223302
1,2023-11-15 00:48:50,48959525,0.0396,665856,4,2023-11-15 00:48:51.223302
0,0,0,0.0,0,0,2023-11-15 00:48:52.223303
1,2023-11-15 00:48:53,48953403,0.1168596899999999,4896,5,2023-11-15 00:48:53.223304
0,0,0,0.0,0,0,2023-11-15 00:48:54.223304
0,2023-11-15 00:48:54,49015000,0.05030417,2465658,1,2023-11-15 00:48:55.223304
1,2023-11-15 00:48:54,48946000,0.0305,1492853,1,2023-11-15 00:48:55.223304
0,0,0,0.0,0,0,2023-11-15 00:48:56.223305
1,2023-11-15 00:48:57,48945519,0.11080002,2701764,4,2023-11-15 00:48:57.223305
1,2023-11-15 00:48:57,48945000,0.0189,925060,1,2023-11-15 00:48:58.223306
0,2023-11-15 00:48:58,48959317,0.00380306,166617,2,2023-11-15 00:48:59.223307
1,2023-11-15 00:48:59,48945000,0.0105,513922,1,2023-11-15 00:49:00.223308
0,2023-11-15 00:49:00,48945000,0.000306,14977,1,2023-11-15 00:49:01.223308
1,2023-11-15 00:49:01,48945103,0.030694,103391,3,2023-11-15 00:49:01.223308
1,2023-11-15 00:49:01,48944000,0.0412,2016492,1,2023-11-15 00:49:02.223308
1,2023-11-15 00:49:03,48944553,0.0056,151729,3,2023-11-15 00:49:03.223309
0,2023-11-15 00:49:03,48961000,0.0003441,16847,1,2023-11-15 00:49:04.223309
1,2023-11-15 00:49:03,48945000,0.0058,283881,1,2023-11-15 00:49:04.223309
1,2023-11-15 00:49:04,48944999,0.00605415,296320,1,2023-11-15 00:49:05.223310
1,2023-11-15 00:49:05,48945000,0.0077,376876,1,2023-11-15 00:49:06.223310
0,0,0,0.0,0,0,2023-11-15 00:49:07.223310
1,2023-11-15 00:49:07,48945000,0.0839,3760897,2,2023-11-15 00:49:08.223311
0,2023-11-15 00:49:09,48960047,0.09312524,4343797,2,2023-11-15 00:49:09.223312
1,2023-11-15 00:49:09,48946000,0.006,293676,1,2023-11-15 00:49:09.223312
0,0,0,0.0,0,0,2023-11-15 00:49:10.223312
1,2023-11-15 00:49:11,48945000,0.05770001,122362,2,2023-11-15 00:49:11.223312
0,0,0,0.0,0,0,2023-11-15 00:49:12.223313
1,2023-11-15 00:49:13,48945000,0.0064,313248,1,2023-11-15 00:49:13.223313
0,2023-11-15 00:49:13,48946000,0.0004,19578,1,2023-11-15 00:49:14.223314
1,2023-11-15 00:49:13,48945000,0.012,587340,1,2023-11-15 00:49:14.223314
0,0,0,0.0,0,0,2023-11-15 00:49:15.223314
1,2023-11-15 00:49:15,48944935,0.011,286472,2,2023-11-15 00:49:16.223315
0,0,0,0.0,0,0,2023-11-15 00:49:17.223316
0,2023-11-15 00:49:17,49001000,0.00120397,49001,2,2023-11-15 00:49:18.223316
1,2023-11-15 00:49:17,48945037,0.0027,19580,2,2023-11-15 00:49:18.223316
0,0,0,0.0,0,0,2023-11-15 00:49:19.223317
0,0,0,0.0,0,0,2023-11-15 00:49:20.223317
0,0,0,0.0,0,0,2023-11-15 00:49:21.223318
0,0,0,0.0,0,0,2023-11-15 00:49:22.223319
1,2023-11-15 00:49:22,48943250,0.2306515199999999,659102,10,2023-11-15 00:49:23.223319
0,2023-11-15 00:49:23,48999272,0.03795999,507149,2,2023-11-15 00:49:24.223319
1,2023-11-15 00:49:23,48942002,0.18456758,3862344,5,2023-11-15 00:49:24.223319
1,2023-11-15 00:49:24,48942199,0.15376303,6027845,2,2023-11-15 00:49:25.223320
1,2023-11-15 00:49:25,48942000,0.05520001,2701598,1,2023-11-15 00:49:26.223321
1,2023-11-15 00:49:26,48950939,0.0962,3729380,2,2023-11-15 00:49:27.223321
0,0,0,0.0,0,0,2023-11-15 00:49:28.223321
0,0,0,0.0,0,0,2023-11-15 00:49:29.223322
0,2023-11-15 00:49:30,48998000,0.04886664,2394367,1,2023-11-15 00:49:30.223323
1,2023-11-15 00:49:30,48942000,0.70902336,34652079,2,2023-11-15 00:49:30.223323
0,0,0,0.0,0,0,2023-11-15 00:49:31.223323
0,0,0,0.0,0,0,2023-11-15 00:49:32.223323
0,0,0,0.0,0,0,2023-11-15 00:49:33.223325
0,0,0,0.0,0,0,2023-11-15 00:49:34.223326
1,2023-11-15 00:49:34,48942000,0.05520001,2701598,1,2023-11-15 00:49:35.223327
0,2023-11-15 00:49:35,48992000,0.10717067,5250505,1,2023-11-15 00:49:36.223328
1,2023-11-15 00:49:35,48942358,0.0265,1272492,2,2023-11-15 00:49:36.223328
0,2023-11-15 00:49:36,48992000,0.00041639,20399,1,2023-11-15 00:49:37.223329
0,0,0,0.0,0,0,2023-11-15 00:49:38.223330
0,2023-11-15 00:49:39,48992000,0.00081635,39994,1,2023-11-15 00:49:39.223331
1,2023-11-15 00:49:38,48942654,0.00551,7761,3,2023-11-15 00:49:39.223331
1,2023-11-15 00:49:40,48942628,0.05189,943992,5,2023-11-15 00:49:40.223331
0,2023-11-15 00:49:40,48992000,0.00404415,198130,1,2023-11-15 00:49:41.223332
0,2023-11-15 00:49:41,48990000,0.0002,9798,1,2023-11-15 00:49:42.223333
0,2023-11-15 00:49:42,48990000,0.01183323,579709,1,2023-11-15 00:49:43.223333
1,2023-11-15 00:49:42,48943000,0.0098,479641,1,2023-11-15 00:49:43.223333
1,2023-11-15 00:49:43,48943000,0.07756306,3796168,1,2023-11-15 00:49:44.223333
0,0,0,0.0,0,0,2023-11-15 00:49:45.223334
1,2023-11-15 00:49:45,48942009,0.01104001,5001,2,2023-11-15 00:49:46.223335
1,2023-11-15 00:49:46,48943000,0.04,1957720,1,2023-11-15 00:49:47.223335
1,2023-11-15 00:49:48,48942002,0.07826001,2161279,3,2023-11-15 00:49:48.223335
1,2023-11-15 00:49:48,48943000,0.00054534,26690,1,2023-11-15 00:49:49.223335
0,2023-11-15 00:49:49,48982000,0.00119555,58560,1,2023-11-15 00:49:50.223336
1,2023-11-15 00:49:50,48943000,0.0022,107674,1,2023-11-15 00:49:50.223336
0,0,0,0.0,0,0,2023-11-15 00:49:51.223337
1,2023-11-15 00:49:52,48942140,0.1998712,6184858,4,2023-11-15 00:49:52.223338
1,2023-11-15 00:49:53,48942000,0.0041,200662,1,2023-11-15 00:49:53.223339
0,0,0,0.0,0,0,2023-11-15 00:49:54.223340
0,2023-11-15 00:49:54,48980000,0.00204114,99975,1,2023-11-15 00:49:55.223341
1,2023-11-15 00:49:54,48941999,0.0004,19576,1,2023-11-15 00:49:55.223341
0,0,0,0.0,0,0,2023-11-15 00:49:56.223342
1,2023-11-15 00:49:56,48943000,0.0055,269186,1,2023-11-15 00:49:57.223342
1,2023-11-15 00:49:57,48942026,0.10216174,4869389,2,2023-11-15 00:49:58.223342
0,0,0,0.0,0,0,2023-11-15 00:49:59.223342
1,2023-11-15 00:49:59,48942000,0.0046,225133,1,2023-11-15 00:50:00.223342
1,2023-11-15 00:50:00,48942000,0.005,244710,1,2023-11-15 00:50:01.223343
1,2023-11-15 00:50:01,48941999,0.0004,19576,1,2023-11-15 00:50:02.223343
0,2023-11-15 00:50:02,48975278,0.2904277,9326577,2,2023-11-15 00:50:03.223345
1,2023-11-15 00:50:02,48942000,0.0092,450266,1,2023-11-15 00:50:03.223345
0,0,0,0.0,0,0,2023-11-15 00:50:04.223345
0,0,0,0.0,0,0,2023-11-15 00:50:05.223346
1,2023-11-15 00:50:04,48942001,0.0552000099999999,2696266,2,2023-11-15 00:50:06.223346
0,2023-11-15 00:50:06,48977000,0.01979531,299886,2,2023-11-15 00:50:07.223346
1,2023-11-15 00:50:06,48942000,0.0404,1957680,2,2023-11-15 00:50:07.223346
1,2023-11-15 00:50:07,48941999,0.028296,484525,2,2023-11-15 00:50:08.223347
1,2023-11-15 00:50:08,48941999,0.0004,19576,1,2023-11-15 00:50:09.223347
1,2023-11-15 00:50:09,48942000,0.0423,357276,2,2023-11-15 00:50:10.223349
1,2023-11-15 00:50:10,48942000,0.01575421,771042,1,2023-11-15 00:50:11.223349
0,2023-11-15 00:50:12,48971000,0.02041003,999499,1,2023-11-15 00:50:12.223358
1,2023-11-15 00:50:11,48942999,0.0057,259397,2,2023-11-15 00:50:12.223358
0,0,0,0.0,0,0,2023-11-15 00:50:13.223358
0,2023-11-15 00:50:13,48971000,0.01021012,499999,1,2023-11-15 00:50:14.223359
1,2023-11-15 00:50:13,48943000,0.0031,151723,1,2023-11-15 00:50:14.223359
1,2023-11-15 00:50:14,48943000,0.006,293658,1,2023-11-15 00:50:15.223360
1,2023-11-15 00:50:15,48943000,0.0004,19577,1,2023-11-15 00:50:16.223361
